 time            v(vo)          
 3.83402281e-04  1.55585413e-01 
 3.83500010e-04  1.58740527e-01 
 3.83500011e-04  1.58740476e-01 
 3.83500013e-04  1.58740383e-01 
 3.83500017e-04  1.58740314e-01 
 3.83500020e-04  1.58740341e-01 
 3.83500021e-04  1.58740472e-01 
 3.83500022e-04  1.58740726e-01 
 3.83500026e-04  1.58741145e-01 
 3.83500032e-04  1.58741735e-01 
 3.83500045e-04  1.58742443e-01 
 3.83500070e-04  1.58743389e-01 
 3.83500119e-04  1.58744903e-01 
 3.83500212e-04  1.58746818e-01 
 3.83500321e-04  1.58684709e-01 
 3.83500410e-04  1.58557651e-01 
 3.83500501e-04  1.58493720e-01 
 3.83500617e-04  1.58499251e-01 
 3.83500738e-04  1.58497240e-01 
 3.83500936e-04  1.58500312e-01 
 3.83501212e-04  1.58499272e-01 
 3.83501616e-04  1.58501032e-01 
 3.83502250e-04  1.58499806e-01 
 3.83503181e-04  1.58501030e-01 
 3.83504645e-04  1.58499856e-01 
 3.83506881e-04  1.58500999e-01 
 3.83510334e-04  1.58499877e-01 
 3.83516453e-04  1.58500987e-01 
 3.83528692e-04  1.58499883e-01 
 3.83553168e-04  1.58500984e-01 
 3.83602122e-04  1.58499888e-01 
 3.83700028e-04  1.58500993e-01 
 3.83895842e-04  1.58499920e-01 
 3.84000000e-04  1.58501035e-01 
 3.84000001e-04  1.58501221e-01 
 3.84000003e-04  1.58501584e-01 
 3.84000007e-04  1.58501259e-01 
 3.84000010e-04  1.58499885e-01 
 3.84000011e-04  1.58499530e-01 
 3.84000012e-04  1.58498771e-01 
 3.84000014e-04  1.58497178e-01 
 3.84000018e-04  1.58494487e-01 
 3.84000026e-04  1.58491652e-01 
 3.84000042e-04  1.58491655e-01 
 3.84000070e-04  1.58497077e-01 
 3.84000100e-04  1.58506463e-01 
 3.84000137e-04  1.58518382e-01 
 3.84000194e-04  1.58533260e-01 
 3.84000262e-04  1.58547270e-01 
 3.84000398e-04  1.58570577e-01 
 3.84000589e-04  1.58607473e-01 
 3.84000867e-04  1.58707876e-01 
 3.84001329e-04  1.59079602e-01 
 3.84002255e-04  1.60496871e-01 
 3.84003507e-04  1.63596775e-01 
 3.84006010e-04  1.69553926e-01 
 3.84009345e-04  1.73608233e-01 
 3.84013807e-04  1.75349557e-01 
 3.84018741e-04  1.75867769e-01 
 3.84025225e-04  1.76153036e-01 
 3.84037226e-04  1.76561434e-01 
 3.84049866e-04  1.76989906e-01 
 3.84075147e-04  1.77848499e-01 
 3.84125707e-04  1.79571635e-01 
 3.84226828e-04  1.83037380e-01 
 3.84429071e-04  1.90051191e-01 
 3.84500010e-04  1.92536225e-01 
 3.84500011e-04  1.92536171e-01 
 3.84500013e-04  1.92536066e-01 
 3.84500017e-04  1.92535971e-01 
 3.84500020e-04  1.92535988e-01 
 3.84500021e-04  1.92536123e-01 
 3.84500022e-04  1.92536391e-01 
 3.84500026e-04  1.92536848e-01 
 3.84500032e-04  1.92537490e-01 
 3.84500045e-04  1.92538236e-01 
 3.84500070e-04  1.92539217e-01 
 3.84500119e-04  1.92540825e-01 
 3.84500212e-04  1.92542793e-01 
 3.84500323e-04  1.92474529e-01 
 3.84500412e-04  1.92344119e-01 
 3.84500505e-04  1.92282760e-01 
 3.84500623e-04  1.92289713e-01 
 3.84500746e-04  1.92286930e-01 
 3.84500947e-04  1.92290468e-01 
 3.84501219e-04  1.92289043e-01 
 3.84501616e-04  1.92291076e-01 
 3.84502227e-04  1.92289608e-01 
 3.84503113e-04  1.92291050e-01 
 3.84504487e-04  1.92289675e-01 
 3.84506553e-04  1.92291007e-01 
 3.84509994e-04  1.92289701e-01 
 3.84516653e-04  1.92290993e-01 
 3.84529970e-04  1.92289708e-01 
 3.84556606e-04  1.92290988e-01 
 3.84609877e-04  1.92289712e-01 
 3.84716420e-04  1.92290992e-01 
 3.84929505e-04  1.92289727e-01 
 3.85000000e-04  1.92291008e-01 
 3.85000001e-04  1.92291190e-01 
 3.85000003e-04  1.92291544e-01 
 3.85000007e-04  1.92291202e-01 
 3.85000010e-04  1.92289819e-01 
 3.85000011e-04  1.92289463e-01 
 3.85000012e-04  1.92288702e-01 
 3.85000014e-04  1.92287105e-01 
 3.85000018e-04  1.92284411e-01 
 3.85000026e-04  1.92281585e-01 
 3.85000042e-04  1.92281622e-01 
 3.85000070e-04  1.92287071e-01 
 3.85000100e-04  1.92296465e-01 
 3.85000137e-04  1.92308404e-01 
 3.85000194e-04  1.92323305e-01 
 3.85000262e-04  1.92337331e-01 
 3.85000398e-04  1.92360581e-01 
 3.85000589e-04  1.92394349e-01 
 3.85000867e-04  1.92465650e-01 
 3.85001331e-04  1.92738278e-01 
 3.85002258e-04  1.93943585e-01 
 3.85003522e-04  1.96983987e-01 
 3.85006052e-04  2.03494739e-01 
 3.85009531e-04  2.08433564e-01 
 3.85014564e-04  2.10579083e-01 
 3.85019427e-04  2.11061630e-01 
 3.85026653e-04  2.11391979e-01 
 3.85039760e-04  2.11868203e-01 
 3.85053880e-04  2.12384410e-01 
 3.85082120e-04  2.13416500e-01 
 3.85138601e-04  2.15487868e-01 
 3.85251562e-04  2.19652851e-01 
 3.85477484e-04  2.28076252e-01 
 3.85500010e-04  2.28922420e-01 
 3.85500011e-04  2.28922360e-01 
 3.85500013e-04  2.28922237e-01 
 3.85500017e-04  2.28922103e-01 
 3.85500020e-04  2.28922103e-01 
 3.85500021e-04  2.28922240e-01 
 3.85500022e-04  2.28922521e-01 
 3.85500026e-04  2.28923019e-01 
 3.85500032e-04  2.28923719e-01 
 3.85500045e-04  2.28924497e-01 
 3.85500070e-04  2.28925496e-01 
 3.85500119e-04  2.28927181e-01 
 3.85500212e-04  2.28929171e-01 
 3.85500324e-04  2.28853827e-01 
 3.85500414e-04  2.28719842e-01 
 3.85500508e-04  2.28661668e-01 
 3.85500629e-04  2.28670194e-01 
 3.85500755e-04  2.28666538e-01 
 3.85500960e-04  2.28670626e-01 
 3.85501229e-04  2.28668760e-01 
 3.85501621e-04  2.28671111e-01 
 3.85502211e-04  2.28669362e-01 
 3.85503057e-04  2.28671054e-01 
 3.85504350e-04  2.28669450e-01 
 3.85506306e-04  2.28670998e-01 
 3.85509863e-04  2.28669482e-01 
 3.85516976e-04  2.28670981e-01 
 3.85531203e-04  2.28669490e-01 
 3.85559657e-04  2.28670975e-01 
 3.85616565e-04  2.28669494e-01 
 3.85730380e-04  2.28670977e-01 
 3.85958011e-04  2.28669500e-01 
 3.86000000e-04  2.28670982e-01 
 3.86000001e-04  2.28671161e-01 
 3.86000003e-04  2.28671504e-01 
 3.86000007e-04  2.28671143e-01 
 3.86000010e-04  2.28669749e-01 
 3.86000011e-04  2.28669391e-01 
 3.86000012e-04  2.28668627e-01 
 3.86000014e-04  2.28667026e-01 
 3.86000018e-04  2.28664328e-01 
 3.86000026e-04  2.28661518e-01 
 3.86000042e-04  2.28661616e-01 
 3.86000070e-04  2.28667118e-01 
 3.86000100e-04  2.28676533e-01 
 3.86000137e-04  2.28688520e-01 
 3.86000194e-04  2.28703474e-01 
 3.86000262e-04  2.28717544e-01 
 3.86000398e-04  2.28740790e-01 
 3.86000589e-04  2.28773061e-01 
 3.86000868e-04  2.28821897e-01 
 3.86001333e-04  2.29000882e-01 
 3.86002263e-04  2.29957003e-01 
 3.86003534e-04  2.32800050e-01 
 3.86006075e-04  2.39737457e-01 
 3.86009750e-04  2.45752862e-01 
 3.86014614e-04  2.48096655e-01 
 3.86019604e-04  2.48691598e-01 
 3.86027027e-04  2.49065649e-01 
 3.86041121e-04  2.49610354e-01 
 3.86056581e-04  2.50212058e-01 
 3.86087500e-04  2.51414900e-01 
 3.86149339e-04  2.53827999e-01 
 3.86273016e-04  2.58678706e-01 
 3.86500010e-04  2.67668227e-01 
 3.86500011e-04  2.67668158e-01 
 3.86500013e-04  2.67668023e-01 
 3.86500017e-04  2.67667856e-01 
 3.86500020e-04  2.67667835e-01 
 3.86500021e-04  2.67667976e-01 
 3.86500022e-04  2.67668271e-01 
 3.86500026e-04  2.67668819e-01 
 3.86500032e-04  2.67669592e-01 
 3.86500045e-04  2.67670401e-01 
 3.86500070e-04  2.67671393e-01 
 3.86500119e-04  2.67673119e-01 
 3.86500212e-04  2.67675061e-01 
 3.86500326e-04  2.67591585e-01 
 3.86500417e-04  2.67453776e-01 
 3.86500512e-04  2.67399470e-01 
 3.86500638e-04  2.67409684e-01 
 3.86500766e-04  2.67405047e-01 
 3.86500977e-04  2.67409767e-01 
 3.86501245e-04  2.67407389e-01 
 3.86501634e-04  2.67410109e-01 
 3.86502208e-04  2.67408027e-01 
 3.86503020e-04  2.67410010e-01 
 3.86504245e-04  2.67408139e-01 
 3.86506258e-04  2.67409940e-01 
 3.86509994e-04  2.67408177e-01 
 3.86515929e-04  2.67409918e-01 
 3.86527799e-04  2.67408188e-01 
 3.86551541e-04  2.67409911e-01 
 3.86599023e-04  2.67408192e-01 
 3.86693987e-04  2.67409910e-01 
 3.86883915e-04  2.67408195e-01 
 3.87000000e-04  2.67409913e-01 
 3.87000001e-04  2.67410087e-01 
 3.87000003e-04  2.67410418e-01 
 3.87000007e-04  2.67410035e-01 
 3.87000010e-04  2.67408628e-01 
 3.87000011e-04  2.67408268e-01 
 3.87000012e-04  2.67407500e-01 
 3.87000014e-04  2.67405893e-01 
 3.87000018e-04  2.67403190e-01 
 3.87000026e-04  2.67400405e-01 
 3.87000042e-04  2.67400598e-01 
 3.87000070e-04  2.67406184e-01 
 3.87000100e-04  2.67415634e-01 
 3.87000137e-04  2.67427704e-01 
 3.87000194e-04  2.67442749e-01 
 3.87000262e-04  2.67456896e-01 
 3.87000397e-04  2.67480175e-01 
 3.87000590e-04  2.67511799e-01 
 3.87000869e-04  2.67546549e-01 
 3.87001336e-04  2.67651041e-01 
 3.87002270e-04  2.68352383e-01 
 3.87003543e-04  2.70884633e-01 
 3.87006089e-04  2.78092355e-01 
 3.87009993e-04  2.85335803e-01 
 3.87015423e-04  2.88076831e-01 
 3.87020401e-04  2.88609989e-01 
 3.87028490e-04  2.89018789e-01 
 3.87044082e-04  2.89651560e-01 
 3.87062416e-04  2.90404684e-01 
 3.87099085e-04  2.91908281e-01 
 3.87172422e-04  2.94925530e-01 
 3.87319096e-04  3.00989896e-01 
 3.87500010e-04  3.08527055e-01 
 3.87500011e-04  3.08526988e-01 
 3.87500013e-04  3.08526848e-01 
 3.87500017e-04  3.08526658e-01 
 3.87500020e-04  3.08526629e-01 
 3.87500021e-04  3.08526777e-01 
 3.87500022e-04  3.08527096e-01 
 3.87500026e-04  3.08527722e-01 
 3.87500032e-04  3.08528624e-01 
 3.87500045e-04  3.08529529e-01 
 3.87500070e-04  3.08530553e-01 
 3.87500119e-04  3.08532327e-01 
 3.87500212e-04  3.08534138e-01 
 3.87500328e-04  3.08441621e-01 
 3.87500421e-04  3.08300091e-01 
 3.87500517e-04  3.08250059e-01 
 3.87500661e-04  3.08262099e-01 
 3.87500790e-04  3.08256195e-01 
 3.87501021e-04  3.08261722e-01 
 3.87501296e-04  3.08258607e-01 
 3.87501695e-04  3.08261828e-01 
 3.87502279e-04  3.08259251e-01 
 3.87503076e-04  3.08261663e-01 
 3.87504325e-04  3.08259391e-01 
 3.87506492e-04  3.08261579e-01 
 3.87510024e-04  3.08259437e-01 
 3.87515964e-04  3.08261551e-01 
 3.87525944e-04  3.08259453e-01 
 3.87543096e-04  3.08261540e-01 
 3.87577400e-04  3.08259457e-01 
 3.87646010e-04  3.08261536e-01 
 3.87783228e-04  3.08259462e-01 
 3.88000000e-04  3.08261538e-01 
 3.88000001e-04  3.08261704e-01 
 3.88000003e-04  3.08262017e-01 
 3.88000007e-04  3.08261600e-01 
 3.88000010e-04  3.08260172e-01 
 3.88000011e-04  3.08259809e-01 
 3.88000012e-04  3.08259035e-01 
 3.88000014e-04  3.08257418e-01 
 3.88000018e-04  3.08254704e-01 
 3.88000026e-04  3.08251948e-01 
 3.88000042e-04  3.08252268e-01 
 3.88000070e-04  3.08257969e-01 
 3.88000100e-04  3.08267473e-01 
 3.88000137e-04  3.08279660e-01 
 3.88000194e-04  3.08294834e-01 
 3.88000262e-04  3.08309093e-01 
 3.88000397e-04  3.08332442e-01 
 3.88000591e-04  3.08363758e-01 
 3.88000870e-04  3.08391371e-01 
 3.88001340e-04  3.08447009e-01 
 3.88002280e-04  3.08918342e-01 
 3.88003562e-04  3.11078478e-01 
 3.88006126e-04  3.18391242e-01 
 3.88010273e-04  3.26883917e-01 
 3.88015493e-04  3.29799676e-01 
 3.88020652e-04  3.30458874e-01 
 3.88028777e-04  3.30903140e-01 
 3.88045027e-04  3.31592175e-01 
 3.88066367e-04  3.32508059e-01 
 3.88109047e-04  3.34336798e-01 
 3.88194406e-04  3.38006127e-01 
 3.88365125e-04  3.45379389e-01 
 3.88500010e-04  3.51239236e-01 
 3.88500011e-04  3.51239168e-01 
 3.88500013e-04  3.51239016e-01 
 3.88500017e-04  3.51238783e-01 
 3.88500020e-04  3.51238732e-01 
 3.88500021e-04  3.51238884e-01 
 3.88500022e-04  3.51239225e-01 
 3.88500026e-04  3.51239934e-01 
 3.88500032e-04  3.51240988e-01 
 3.88500045e-04  3.51242005e-01 
 3.88500070e-04  3.51243037e-01 
 3.88500119e-04  3.51244823e-01 
 3.88500213e-04  3.51246378e-01 
 3.88500330e-04  3.51144204e-01 
 3.88500425e-04  3.50999106e-01 
 3.88500523e-04  3.50953595e-01 
 3.88500667e-04  3.50966748e-01 
 3.88500801e-04  3.50960148e-01 
 3.88501038e-04  3.50966164e-01 
 3.88501313e-04  3.50962629e-01 
 3.88501716e-04  3.50966150e-01 
 3.88502291e-04  3.50963296e-01 
 3.88503075e-04  3.50965947e-01 
 3.88504368e-04  3.50963452e-01 
 3.88506631e-04  3.50965856e-01 
 3.88510082e-04  3.50963503e-01 
 3.88516103e-04  3.50965823e-01 
 3.88525788e-04  3.50963521e-01 
 3.88541865e-04  3.50965811e-01 
 3.88568661e-04  3.50963526e-01 
 3.88612531e-04  3.50965806e-01 
 3.88685714e-04  3.50963531e-01 
 3.88832079e-04  3.50965806e-01 
 3.89000000e-04  3.50963533e-01 
 3.89000001e-04  3.50963894e-01 
 3.89000003e-04  3.50964512e-01 
 3.89000007e-04  3.50964464e-01 
 3.89000010e-04  3.50963264e-01 
 3.89000011e-04  3.50962936e-01 
 3.89000012e-04  3.50962228e-01 
 3.89000014e-04  3.50960725e-01 
 3.89000018e-04  3.50958182e-01 
 3.89000026e-04  3.50955625e-01 
 3.89000042e-04  3.50956134e-01 
 3.89000070e-04  3.50961992e-01 
 3.89000100e-04  3.50971593e-01 
 3.89000137e-04  3.50983913e-01 
 3.89000194e-04  3.50999287e-01 
 3.89000262e-04  3.51013671e-01 
 3.89000397e-04  3.51037147e-01 
 3.89000592e-04  3.51068376e-01 
 3.89000872e-04  3.51092906e-01 
 3.89001347e-04  3.51123597e-01 
 3.89002295e-04  3.51414002e-01 
 3.89003598e-04  3.53187264e-01 
 3.89006204e-04  3.60394622e-01 
 3.89010564e-04  3.69965172e-01 
 3.89015669e-04  3.73222238e-01 
 3.89020969e-04  3.74021231e-01 
 3.89029120e-04  3.74501642e-01 
 3.89045423e-04  3.75218006e-01 
 3.89071920e-04  3.76397161e-01 
 3.89124915e-04  3.78750730e-01 
 3.89230904e-04  3.83474415e-01 
 3.89442881e-04  3.92964339e-01 
 3.89500010e-04  3.95533273e-01 
 3.89500011e-04  3.95533197e-01 
 3.89500013e-04  3.95533021e-01 
 3.89500017e-04  3.95532714e-01 
 3.89500020e-04  3.95532616e-01 
 3.89500021e-04  3.95532768e-01 
 3.89500022e-04  3.95533124e-01 
 3.89500026e-04  3.95533915e-01 
 3.89500032e-04  3.95535147e-01 
 3.89500045e-04  3.95536300e-01 
 3.89500070e-04  3.95537305e-01 
 3.89500119e-04  3.95539053e-01 
 3.89500213e-04  3.95540175e-01 
 3.89500333e-04  3.95428267e-01 
 3.89500429e-04  3.95279774e-01 
 3.89500530e-04  3.95238682e-01 
 3.89500675e-04  3.95252513e-01 
 3.89500815e-04  3.95245399e-01 
 3.89501052e-04  3.95251745e-01 
 3.89501331e-04  3.95247889e-01 
 3.89501734e-04  3.95251634e-01 
 3.89502305e-04  3.95248566e-01 
 3.89503098e-04  3.95251403e-01 
 3.89504437e-04  3.95248731e-01 
 3.89506655e-04  3.95251305e-01 
 3.89510127e-04  3.95248786e-01 
 3.89516016e-04  3.95251269e-01 
 3.89525438e-04  3.95248805e-01 
 3.89543111e-04  3.95251256e-01 
 3.89578458e-04  3.95248811e-01 
 3.89648785e-04  3.95251253e-01 
 3.89785452e-04  3.95248812e-01 
 3.90000000e-04  3.95251252e-01 
 3.90000001e-04  3.95251414e-01 
 3.90000003e-04  3.95251711e-01 
 3.90000007e-04  3.95251258e-01 
 3.90000010e-04  3.95249809e-01 
 3.90000011e-04  3.95249443e-01 
 3.90000012e-04  3.95248664e-01 
 3.90000014e-04  3.95247037e-01 
 3.90000018e-04  3.95244318e-01 
 3.90000026e-04  3.95241636e-01 
 3.90000042e-04  3.95242210e-01 
 3.90000070e-04  3.95248140e-01 
 3.90000100e-04  3.95257748e-01 
 3.90000137e-04  3.95270155e-01 
 3.90000194e-04  3.95285576e-01 
 3.90000261e-04  3.95300049e-01 
 3.90000396e-04  3.95323533e-01 
 3.90000593e-04  3.95354477e-01 
 3.90000873e-04  3.95377315e-01 
 3.90001349e-04  3.95397867e-01 
 3.90002301e-04  3.95552809e-01 
 3.90003639e-04  3.96927730e-01 
 3.90006315e-04  4.03787028e-01 
 3.90010876e-04  4.14237255e-01 
 3.90016047e-04  4.18093489e-01 
 3.90021486e-04  4.19029859e-01 
 3.90029814e-04  4.19551541e-01 
 3.90046469e-04  4.20303298e-01 
 3.90079779e-04  4.21828727e-01 
 3.90146399e-04  4.24872783e-01 
 3.90279639e-04  4.30983145e-01 
 3.90500010e-04  4.41125454e-01 
 3.90500011e-04  4.41125356e-01 
 3.90500013e-04  4.41125109e-01 
 3.90500017e-04  4.41124625e-01 
 3.90500020e-04  4.41124411e-01 
 3.90500021e-04  4.41124547e-01 
 3.90500022e-04  4.41124889e-01 
 3.90500026e-04  4.41125729e-01 
 3.90500032e-04  4.41127127e-01 
 3.90500045e-04  4.41128429e-01 
 3.90500070e-04  4.41129364e-01 
 3.90500119e-04  4.41131020e-01 
 3.90500214e-04  4.41131488e-01 
 3.90500335e-04  4.41010010e-01 
 3.90500434e-04  4.40858812e-01 
 3.90500537e-04  4.40821784e-01 
 3.90500683e-04  4.40835967e-01 
 3.90500829e-04  4.40828545e-01 
 3.90501068e-04  4.40835123e-01 
 3.90501353e-04  4.40831024e-01 
 3.90501759e-04  4.40834944e-01 
 3.90502333e-04  4.40831700e-01 
 3.90503162e-04  4.40834695e-01 
 3.90504573e-04  4.40831868e-01 
 3.90506808e-04  4.40834595e-01 
 3.90510410e-04  4.40831926e-01 
 3.90516339e-04  4.40834558e-01 
 3.90527246e-04  4.40831946e-01 
 3.90549061e-04  4.40834546e-01 
 3.90592691e-04  4.40831950e-01 
 3.90677172e-04  4.40834543e-01 
 3.90846136e-04  4.40831951e-01 
 3.91000000e-04  4.40834542e-01 
 3.91000001e-04  4.40834702e-01 
 3.91000003e-04  4.40834992e-01 
 3.91000007e-04  4.40834523e-01 
 3.91000010e-04  4.40833065e-01 
 3.91000011e-04  4.40832698e-01 
 3.91000012e-04  4.40831917e-01 
 3.91000014e-04  4.40830287e-01 
 3.91000018e-04  4.40827568e-01 
 3.91000026e-04  4.40824921e-01 
 3.91000042e-04  4.40825609e-01 
 3.91000070e-04  4.40831640e-01 
 3.91000100e-04  4.40841292e-01 
 3.91000137e-04  4.40853792e-01 
 3.91000194e-04  4.40869318e-01 
 3.91000261e-04  4.40883883e-01 
 3.91000396e-04  4.40907422e-01 
 3.91000593e-04  4.40938183e-01 
 3.91000874e-04  4.40960055e-01 
 3.91001353e-04  4.40977439e-01 
 3.91002311e-04  4.41055290e-01 
 3.91003686e-04  4.42066915e-01 
 3.91006437e-04  4.48334318e-01 
 3.91011354e-04  4.59683633e-01 
 3.91016422e-04  4.64032144e-01 
 3.91022135e-04  4.65194816e-01 
 3.91030480e-04  4.65747600e-01 
 3.91047171e-04  4.66518022e-01 
 3.91080552e-04  4.68079564e-01 
 3.91147315e-04  4.71195520e-01 
 3.91280839e-04  4.77445476e-01 
 3.91500010e-04  4.87728941e-01 
 3.91500011e-04  4.87728840e-01 
 3.91500013e-04  4.87728568e-01 
 3.91500017e-04  4.87727977e-01 
 3.91500020e-04  4.87727674e-01 
 3.91500021e-04  4.87727798e-01 
 3.91500022e-04  4.87728137e-01 
 3.91500026e-04  4.87729061e-01 
 3.91500032e-04  4.87730740e-01 
 3.91500045e-04  4.87732390e-01 
 3.91500070e-04  4.87733344e-01 
 3.91500118e-04  4.87734805e-01 
 3.91500214e-04  4.87734118e-01 
 3.91500338e-04  4.87604048e-01 
 3.91500437e-04  4.87451325e-01 
 3.91500540e-04  4.87416505e-01 
 3.91500688e-04  4.87430694e-01 
 3.91500837e-04  4.87423184e-01 
 3.91501078e-04  4.87429842e-01 
 3.91501369e-04  4.87425623e-01 
 3.91501781e-04  4.87429631e-01 
 3.91502363e-04  4.87426285e-01 
 3.91503231e-04  4.87429376e-01 
 3.91504726e-04  4.87426449e-01 
 3.91507020e-04  4.87429276e-01 
 3.91510809e-04  4.87426507e-01 
 3.91517223e-04  4.87429240e-01 
 3.91530051e-04  4.87426525e-01 
 3.91555706e-04  4.87429230e-01 
 3.91604288e-04  4.87426529e-01 
 3.91701450e-04  4.87429227e-01 
 3.91890998e-04  4.87426529e-01 
 3.92000000e-04  4.87429225e-01 
 3.92000001e-04  4.87429382e-01 
 3.92000003e-04  4.87429665e-01 
 3.92000007e-04  4.87429184e-01 
 3.92000010e-04  4.87427721e-01 
 3.92000011e-04  4.87427353e-01 
 3.92000012e-04  4.87426572e-01 
 3.92000014e-04  4.87424941e-01 
 3.92000018e-04  4.87422225e-01 
 3.92000026e-04  4.87419602e-01 
 3.92000042e-04  4.87420351e-01 
 3.92000070e-04  4.87426428e-01 
 3.92000100e-04  4.87436091e-01 
 3.92000137e-04  4.87448624e-01 
 3.92000194e-04  4.87464187e-01 
 3.92000261e-04  4.87478784e-01 
 3.92000396e-04  4.87502324e-01 
 3.92000594e-04  4.87532923e-01 
 3.92000875e-04  4.87554267e-01 
 3.92001355e-04  4.87570754e-01 
 3.92002316e-04  4.87613796e-01 
 3.92003717e-04  4.88284946e-01 
 3.92006519e-04  4.93662399e-01 
 3.92011968e-04  5.05947822e-01 
 3.92016946e-04  5.10793745e-01 
 3.92023036e-04  5.12236546e-01 
 3.92031426e-04  5.12810083e-01 
 3.92048205e-04  5.13597766e-01 
 3.92081762e-04  5.15190169e-01 
 3.92148878e-04  5.18368752e-01 
 3.92283109e-04  5.24738686e-01 
 3.92500010e-04  5.35045574e-01 
 3.92500011e-04  5.35045466e-01 
 3.92500013e-04  5.35045165e-01 
 3.92500017e-04  5.35044443e-01 
 3.92500020e-04  5.35044017e-01 
 3.92500021e-04  5.35044119e-01 
 3.92500022e-04  5.35044435e-01 
 3.92500026e-04  5.35045414e-01 
 3.92500032e-04  5.35047393e-01 
 3.92500045e-04  5.35049550e-01 
 3.92500070e-04  5.35050659e-01 
 3.92500118e-04  5.35051806e-01 
 3.92500213e-04  5.35049275e-01 
 3.92500339e-04  5.34911885e-01 
 3.92500439e-04  5.34757807e-01 
 3.92500543e-04  5.34724501e-01 
 3.92500691e-04  5.34738701e-01 
 3.92500844e-04  5.34731103e-01 
 3.92501087e-04  5.34737856e-01 
 3.92501384e-04  5.34733510e-01 
 3.92501804e-04  5.34737620e-01 
 3.92502395e-04  5.34734160e-01 
 3.92503305e-04  5.34737361e-01 
 3.92504888e-04  5.34734319e-01 
 3.92507249e-04  5.34737263e-01 
 3.92511243e-04  5.34734377e-01 
 3.92518817e-04  5.34737229e-01 
 3.92533966e-04  5.34734393e-01 
 3.92562622e-04  5.34737219e-01 
 3.92619126e-04  5.34734396e-01 
 3.92728568e-04  5.34737216e-01 
 3.92940880e-04  5.34734395e-01 
 3.93000000e-04  5.34737213e-01 
 3.93000001e-04  5.34737365e-01 
 3.93000003e-04  5.34737639e-01 
 3.93000007e-04  5.34737143e-01 
 3.93000010e-04  5.34735675e-01 
 3.93000011e-04  5.34735306e-01 
 3.93000012e-04  5.34734524e-01 
 3.93000014e-04  5.34732894e-01 
 3.93000018e-04  5.34730182e-01 
 3.93000026e-04  5.34727574e-01 
 3.93000042e-04  5.34728354e-01 
 3.93000070e-04  5.34734448e-01 
 3.93000100e-04  5.34744104e-01 
 3.93000137e-04  5.34756638e-01 
 3.93000194e-04  5.34772200e-01 
 3.93000261e-04  5.34786795e-01 
 3.93000396e-04  5.34810304e-01 
 3.93000594e-04  5.34840752e-01 
 3.93000875e-04  5.34861759e-01 
 3.93001356e-04  5.34878016e-01 
 3.93002319e-04  5.34909836e-01 
 3.93003738e-04  5.35300467e-01 
 3.93006576e-04  5.39631643e-01 
 3.93011990e-04  5.51814390e-01 
 3.93016936e-04  5.57873591e-01 
 3.93023030e-04  5.59722494e-01 
 3.93031506e-04  5.60387748e-01 
 3.93048457e-04  5.61189629e-01 
 3.93082359e-04  5.62811782e-01 
 3.93150163e-04  5.66048509e-01 
 3.93285771e-04  5.72531087e-01 
 3.93500010e-04  5.82774399e-01 
 3.93500011e-04  5.82774286e-01 
 3.93500013e-04  5.82773956e-01 
 3.93500017e-04  5.82773092e-01 
 3.93500020e-04  5.82772518e-01 
 3.93500021e-04  5.82772589e-01 
 3.93500022e-04  5.82772861e-01 
 3.93500026e-04  5.82773856e-01 
 3.93500032e-04  5.82776123e-01 
 3.93500045e-04  5.82778971e-01 
 3.93500070e-04  5.82780580e-01 
 3.93500118e-04  5.82781412e-01 
 3.93500213e-04  5.82775874e-01 
 3.93500340e-04  5.82632494e-01 
 3.93500440e-04  5.82477444e-01 
 3.93500545e-04  5.82444766e-01 
 3.93500693e-04  5.82458992e-01 
 3.93500848e-04  5.82451309e-01 
 3.93501094e-04  5.82458152e-01 
 3.93501395e-04  5.82453693e-01 
 3.93501821e-04  5.82457900e-01 
 3.93502422e-04  5.82454333e-01 
 3.93503369e-04  5.82457638e-01 
 3.93504984e-04  5.82454491e-01 
 3.93507417e-04  5.82457540e-01 
 3.93511682e-04  5.82454547e-01 
